Time,Sucata,Sucata_Gusa,Sucata_Hasco,Sucata_MCI1,Sucata_MCI2,Sucata_PH1,Sucata_PH2,Sucata_Recibras,Sucata_Recibras_NF_9828,Sucata_Recicla,Sucata_Retida,Sucata_Usiminas,SucataPH,Sucatinha1,Sucatinha_Topo,Sucatinha2
4/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2019 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/19 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/19 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
