Time,CO2,CO,O2,H2,N2
14/12/18 03:00,0.099310396,0.25956696,0.006429374,0.019390692,0.615302578
14/12/18 04:00,0.106662733,0.257305876,0.004790536,0.014804148,0.616436706
14/12/18 05:00,0.110114541,0.248532264,0.005766017,0.014237481,0.621349698
14/12/18 06:00,0.114982932,0.245995251,0.004786116,0.017494007,0.616741694
14/12/18 07:00,0.105946898,0.25520126,0.00673251,0.018425068,0.613694265
14/12/18 08:00,0.106326766,0.2551226,0.00485449,0.018781739,0.614914406
14/12/18 09:00,0.108697317,0.251857002,0.00672406,0.017659749,0.615061871
14/12/18 10:00,0.106468309,0.259035744,0.004898331,0.015777723,0.613819892
14/12/18 11:00,0.105684317,0.255665834,0.007013201,0.014708655,0.616927994
14/12/18 12:00,0.111083913,0.255357948,0.004923593,0.014671322,0.613963224
14/12/18 13:00,0.111103854,0.250874415,0.00720069,0.013930995,0.616890045
14/12/18 14:00,0.10745589,0.260551772,0.005019844,0.016455034,0.610517459
14/12/18 15:00,0.105861164,0.257491359,0.007393378,0.015867714,0.613386385
14/12/18 16:00,0.117265667,0.243835786,0.004998444,0.015348148,0.618551956
14/12/18 17:00,0.115267359,0.242065209,0.007392011,0.01636705,0.618908371
14/12/18 18:00,0.115620447,0.25025554,0.004965535,0.015718262,0.613440216
14/12/18 19:00,0.107917364,0.255589873,0.006782428,0.016592739,0.613117597
14/12/18 20:00,0.11549287,0.244007711,0.004846833,0.01850666,0.617145926
14/12/18 21:00,0.108342123,0.25409543,0.006496217,0.016310643,0.614755588
14/12/18 22:00,0.112305327,0.250091319,0.004825833,0.017871726,0.614905795
14/12/18 23:00,0.109406797,0.250066148,0.006580157,0.018470326,0.615476572
15/12/18 00:00,0.105736585,0.254751161,0.004844431,0.020042506,0.614625317
15/12/18 01:00,0.106208916,0.252032659,0.006378518,0.017207417,0.61817249
15/12/18 02:00,0.113739145,0.246645746,0.004805751,0.01562217,0.619187188
15/12/18 03:00,0.104949446,0.242275805,0.006404537,0.019753094,0.626617118
15/12/18 04:00,0.113505034,0.242029562,0.004818368,0.016576822,0.623070216
15/12/18 05:00,0.117466879,0.242171912,0.006458626,0.015876243,0.61802634
15/12/18 06:00,0.112963898,0.248495498,0.004799677,0.014336911,0.619404016
15/12/18 07:00,0.107627392,0.250980021,0.006797995,0.015287004,0.619307588
15/12/18 08:00,0.112026276,0.24639279,0.004872831,0.018342891,0.618365212
15/12/18 09:00,0.114760439,0.24363895,0.006890449,0.018055024,0.616655138
15/12/18 10:00,0.113485493,0.249130349,0.004902099,0.016476405,0.616005653
15/12/18 11:00,0.106797293,0.255159059,0.007144401,0.015015147,0.615884101
15/12/18 12:00,0.116011978,0.243843277,0.004971593,0.017258645,0.617914506
15/12/18 13:00,0.112393999,0.2535518,0.007435252,0.016525807,0.610093141
15/12/18 14:00,0.111815177,0.253243647,0.004999828,0.015582175,0.614359173
15/12/18 15:00,0.112537096,0.246742565,0.006977403,0.015916831,0.617826106
15/12/18 16:00,0.112802477,0.246903258,0.005275725,0.016946469,0.618072072
15/12/18 17:00,0.109565715,0.255011542,0.004936276,0.01629358,0.614192887
15/12/18 18:00,0.105869147,0.25460757,0.006889499,0.014969358,0.617664427
15/12/18 19:00,0.112856642,0.253583145,0.004935714,0.016548749,0.61207575
15/12/18 20:00,0.103349548,0.260899241,0.006984328,0.015632722,0.61313416
15/12/18 21:00,0.110731456,0.248818198,0.004927516,0.017103179,0.618419651
15/12/18 22:00,0.109520753,0.249331997,0.006955282,0.016454857,0.617737111
15/12/18 23:00,0.107628198,0.254420935,0.004906914,0.017318422,0.615725531
16/12/18 00:00,0.114202752,0.244193787,0.006668968,0.017190238,0.617744255
16/12/18 01:00,0.113766339,0.245437298,0.004842034,0.017173197,0.618781132
16/12/18 02:00,0.10764754,0.248889658,0.006360564,0.017502123,0.619600116
16/12/18 03:00,0.109225,0.246200915,0.004878341,0.020088814,0.619606931
16/12/18 04:00,0.108132486,0.249758726,0.006659509,0.016766517,0.618682762
16/12/18 05:00,0.109036247,0.253349632,0.004893298,0.015450979,0.617269843
16/12/18 06:00,0.106737418,0.249194745,0.006817447,0.017191011,0.620059378
16/12/18 07:00,0.111910396,0.242752757,0.004936988,0.021101933,0.619297925
16/12/18 08:00,0.109003123,0.246325499,0.007212202,0.019130725,0.618328452
16/12/18 09:00,0.102360658,0.258117429,0.004972678,0.020954855,0.613594381
16/12/18 10:00,0.102711281,0.249848846,0.007150844,0.020394497,0.619894533
16/12/18 11:00,0.109036608,0.246853519,0.004995361,0.019890213,0.6192243
16/12/18 12:00,0.102999315,0.256721698,0.007365127,0.020747215,0.612166645
16/12/18 13:00,0.103042161,0.255797557,0.005017007,0.019374886,0.616768388
16/12/18 14:00,0.104512496,0.252842178,0.00722138,0.017137827,0.61828612
16/12/18 15:00,0.110095878,0.250301868,0.005007412,0.017333865,0.617260977
16/12/18 16:00,0.10881364,0.249870131,0.007030273,0.017664415,0.61662154
16/12/18 17:00,0.105416782,0.256708006,0.004970172,0.018145042,0.614759998
16/12/18 18:00,0.103303826,0.258077525,0.006912473,0.015786359,0.615919817
16/12/18 19:00,0.113533581,0.24863808,0.004917539,0.015204169,0.617706632
16/12/18 20:00,0.110135188,0.248148494,0.006862198,0.015458062,0.619396058
16/12/18 21:00,0.106957225,0.256310987,0.004880654,0.016001336,0.615849798
16/12/18 22:00,0.107903776,0.247556667,0.006617255,0.018658205,0.619264096
16/12/18 23:00,0.110015778,0.249462856,0.004855984,0.016259971,0.619405412
17/12/18 00:00,0.106198403,0.255118508,0.006768309,0.01534721,0.616567569
17/12/18 01:00,0.106138142,0.260853361,0.00486233,0.015117701,0.613028466
17/12/18 02:00,0.1077695,0.247962919,0.006635513,0.019101292,0.618530776
17/12/18 03:00,0.108586217,0.249061773,0.004859671,0.019102,0.618390339
17/12/18 04:00,0.107568845,0.249039111,0.006371488,0.019455864,0.617564692
17/12/18 05:00,0.105720805,0.252363832,0.004911861,0.021052754,0.615950749
17/12/18 06:00,0.104715363,0.254172013,0.006645284,0.018890075,0.615577265
17/12/18 07:00,0.111838024,0.248484801,0.004856718,0.019476176,0.615344281
17/12/18 08:00,0.108996123,0.247371725,0.006693006,0.019417877,0.617521269
17/12/18 09:00,0.109509533,0.253326732,0.004911577,0.01874804,0.613504119
17/12/18 10:00,0.102292336,0.260676561,0.006848267,0.016832239,0.613350596
17/12/18 11:00,0.109968219,0.250503285,0.004961762,0.018533787,0.616032948
17/12/18 12:00,0.113981393,0.248080623,0.007112505,0.016654534,0.614170945
17/12/18 13:00,0.110628131,0.257027371,0.004991033,0.015195454,0.612158012
17/12/18 14:00,0.105074519,0.260198384,0.007320159,0.014475005,0.612931934
17/12/18 15:00,0.109309331,0.255094859,0.005031772,0.014899778,0.615664259
17/12/18 16:00,0.115228695,0.248037595,0.00733234,0.014871631,0.614529739
17/12/18 17:00,0.113321879,0.254829503,0.005050699,0.016059956,0.610737962
17/12/18 18:00,0.106718034,0.259016227,0.00743039,0.016137057,0.610698291
17/12/18 19:00,0.115759947,0.249054426,0.004989418,0.017511296,0.612684913
17/12/18 20:00,0.118334121,0.245315649,0.007397742,0.017471822,0.611480667
17/12/18 21:00,0.109692398,0.250747986,0.004962452,0.020467092,0.614130072
17/12/18 22:00,0.109690482,0.250085887,0.007056421,0.016786002,0.616381207
17/12/18 23:00,0.117118177,0.242915047,0.004915544,0.01678794,0.618263292
18/12/18 00:00,0.114996017,0.246646966,0.007057348,0.016823681,0.614475989
18/12/18 01:00,0.110266326,0.250822446,0.00492932,0.018602356,0.615379552
18/12/18 02:00,0.114251261,0.241154214,0.006984782,0.017183699,0.620426043
18/12/18 03:00,0.109408804,0.250374456,0.004943195,0.018629369,0.616644176
18/12/18 04:00,0.105915844,0.253558589,0.007006591,0.017070387,0.61644859
18/12/18 05:00,0.116293722,0.24614706,0.004875814,0.015739231,0.616944172
18/12/18 06:00,0.112260965,0.249388754,0.006995712,0.016385012,0.614969557
18/12/18 07:00,0.107990051,0.254500968,0.004877718,0.017911562,0.6147197
18/12/18 08:00,0.109192617,0.244890483,0.006758235,0.017450134,0.621708532
18/12/18 09:00,0.116654228,0.241590006,0.004807154,0.017638422,0.619310191
18/12/18 10:00,0.109564513,0.246171608,0.006899161,0.017919218,0.619445501
18/12/18 11:00,0.105365602,0.255288267,0.004946272,0.015070516,0.619329343
18/12/18 12:00,0.112636486,0.244253191,0.007185623,0.013194341,0.622730359
18/12/18 13:00,0.116555912,0.247472118,0.004997752,0.014561826,0.616412392
18/12/18 14:00,0.111908467,0.252030871,0.007488504,0.014063514,0.614508643
18/12/18 15:00,0.104645305,0.261414691,0.00505689,0.015959268,0.612923846
18/12/18 16:00,0.119328239,0.243328976,0.007445101,0.015719631,0.614178053
18/12/18 17:00,0.113034087,0.251559546,0.005079996,0.016879741,0.61344663
18/12/18 18:00,0.106854291,0.258895988,0.007455604,0.015426862,0.611367254
18/12/18 19:00,0.115711073,0.247083477,0.005008519,0.016252547,0.615944383
18/12/18 20:00,0.118779747,0.238596544,0.007078082,0.016673855,0.618871771
18/12/18 21:00,0.113474014,0.248721317,0.004882393,0.015197382,0.617724894
18/12/18 22:00,0.113194012,0.24111407,0.00688352,0.013586791,0.625221608
18/12/18 23:00,0.116103618,0.243029541,0.004859434,0.016748156,0.619259251
19/12/18 00:00,0.086925827,0.27584532,0.007751672,0.021641539,0.607835642
19/12/18 03:00,0.116572304,0.254945374,0.004863851,0.015216658,0.608401812
19/12/18 04:00,0.118180326,0.237947932,0.007284029,0.013230306,0.623357405
19/12/18 05:00,0.09932274,0.272491933,0.004996595,0.018764714,0.604424018
22/12/18 23:00,0.078508895,0.220487357,0.005113097,0.023080055,0.672810596
23/12/18 00:00,0.081063056,0.213138904,0.00479245,0.021164592,0.679840997
23/12/18 01:00,0.087893661,0.206194345,0.00503109,0.016955307,0.683925597
23/12/18 02:00,0.088182464,0.206634138,0.004769261,0.019527843,0.680886294
23/12/18 03:00,0.088883229,0.206806184,0.005070776,0.01753495,0.681704861
23/12/18 04:00,0.091150058,0.201710118,0.00474022,0.018247429,0.684152175
23/12/18 05:00,0.086416882,0.204988624,0.005095432,0.018895596,0.684603467
23/12/18 06:00,0.088233119,0.206321283,0.004715432,0.016634149,0.684096017
23/12/18 07:00,0.094101706,0.200169193,0.005101349,0.018237414,0.682390338
23/12/18 08:00,0.091344864,0.206828824,0.004765187,0.015409056,0.681652069
23/12/18 09:00,0.095075947,0.201882181,0.005125394,0.015500683,0.682415796
23/12/18 10:00,0.091083827,0.206958819,0.004842767,0.017487998,0.679626588
23/12/18 11:00,0.089712982,0.209720947,0.005119756,0.017197805,0.67824851
23/12/18 12:00,0.087728055,0.212368212,0.00483989,0.016904571,0.678159272
23/12/18 13:00,0.089383978,0.213436167,0.005050613,0.016514382,0.67561486
23/12/18 14:00,0.094137273,0.206920978,0.004799282,0.017722401,0.676420066
23/12/18 15:00,0.088874188,0.205000879,0.005096787,0.018990639,0.682037507
23/12/18 16:00,0.092309483,0.204776083,0.004832613,0.015164674,0.682917147
23/12/18 17:00,0.094318123,0.201875799,0.005126899,0.014630573,0.684048606
23/12/18 18:00,0.095625672,0.198375267,0.004751559,0.015260453,0.68598705
23/12/18 19:00,0.093636548,0.196561346,0.005166106,0.017547702,0.687088298
23/12/18 20:00,0.093194359,0.195832774,0.004837271,0.019297284,0.686838313
23/12/18 21:00,0.092292261,0.194830684,0.005134171,0.018209584,0.6895333
23/12/18 22:00,0.09440803,0.194630056,0.004684011,0.016422273,0.689855629
23/12/18 23:00,0.089210248,0.192579037,0.005120975,0.019249685,0.693840056
24/12/18 00:00,0.058664372,0.205819548,0.029113708,0.031206807,0.675195565
24/12/18 02:00,0.086079282,0.199026605,0.004774517,0.01617698,0.693942616
24/12/18 03:00,0.093984621,0.19058082,0.005108294,0.01738525,0.692941015
24/12/18 04:00,0.094927228,0.186952193,0.004723593,0.018020375,0.695376611
24/12/18 05:00,0.095730951,0.188025325,0.005030749,0.017395997,0.693816978
24/12/18 06:00,0.095364994,0.186492157,0.004664238,0.0186336,0.694845011
24/12/18 07:00,0.084359322,0.189053531,0.005125934,0.017460601,0.704000612
24/12/18 08:00,0.086687234,0.180446334,0.004723913,0.020358376,0.707784143
24/12/18 09:00,0.088791027,0.185274646,0.005247427,0.019075053,0.701611847
24/12/18 10:00,0.068069081,0.202603721,0.015005254,0.025210784,0.689111161
26/12/18 06:00,0.104359698,0.252967336,0.008733923,0.013967458,0.619971585
26/12/18 07:00,0.100115746,0.257264751,0.004743201,0.018777337,0.619098966
26/12/18 08:00,0.104255705,0.255363804,0.008845204,0.014144119,0.617391168
26/12/18 09:00,0.105427827,0.251933095,0.004693801,0.015605372,0.622339905
26/12/18 10:00,0.102659745,0.255491926,0.008966994,0.015021333,0.617860002
26/12/18 11:00,0.106225783,0.251535188,0.0047114,0.016334135,0.621193494
26/12/18 12:00,0.108306691,0.246779648,0.008610271,0.013980607,0.622322783
26/12/18 13:00,0.105361087,0.251338967,0.004679984,0.015846842,0.62277312
26/12/18 14:00,0.105339511,0.251996975,0.008650025,0.016649795,0.617363694
26/12/18 15:00,0.108814719,0.248964084,0.004715288,0.015932878,0.621573031
26/12/18 16:00,0.098426442,0.256235572,0.00911105,0.018008846,0.61821809
26/12/18 17:00,0.097743804,0.259154943,0.004817228,0.022051448,0.616232577
26/12/18 18:00,0.071273575,0.288292471,0.01121854,0.013859659,0.615355755
28/12/18 13:00,0.097240833,0.262379505,0.008971982,0.012596755,0.618810926
28/12/18 14:00,0.089916187,0.269922575,0.004847413,0.018072705,0.61724112
28/12/18 15:00,0.091994302,0.267959102,0.008849357,0.016207761,0.614989477
28/12/18 16:00,0.10460277,0.273390059,0.004733879,0.009599511,0.607673781
28/12/18 17:00,0.109227651,0.269400062,0.008707999,0.010796256,0.601868032
28/12/18 18:00,0.113602175,0.264012713,0.00466714,0.010590411,0.60712756
28/12/18 19:00,0.118594227,0.25664248,0.008614596,0.010909889,0.605238809
28/12/18 20:00,0.114209036,0.261918899,0.004709124,0.011540142,0.607622799
28/12/18 21:00,0.106326699,0.270790605,0.008862231,0.013377681,0.600642784
28/12/18 22:00,0.112466457,0.267166702,0.004664886,0.010465189,0.605236766
28/12/18 23:00,0.115679227,0.261207366,0.008902138,0.009777889,0.60443338
29/12/18 00:00,0.116597867,0.259146296,0.004660701,0.010039214,0.609555921
29/12/18 01:00,0.109753168,0.271472219,0.008941196,0.009848003,0.599985415
29/12/18 02:00,0.109301257,0.276007197,0.004728521,0.009365857,0.600597168
29/12/18 03:00,0.115246896,0.272421537,0.008704689,0.008447697,0.595179181
29/12/18 04:00,0.114259384,0.271837015,0.0046669,0.009802126,0.599434574
29/12/18 05:00,0.095595714,0.229854452,0.011044703,0.015531426,0.647973705
29/12/18 12:00,0.103301749,0.270398546,0.004796015,0.013838313,0.607665377
29/12/18 13:00,0.086981071,0.285744304,0.009738637,0.015713561,0.601822428
29/12/18 19:00,0.103912352,0.269362464,0.009053283,0.014305736,0.603366165
29/12/18 20:00,0.099479684,0.276310459,0.004743212,0.01469647,0.604770175
29/12/18 21:00,0.101712531,0.26959442,0.008786559,0.012709247,0.607197242
29/12/18 22:00,0.104050451,0.269864653,0.004726786,0.012607093,0.608751017
29/12/18 23:00,0.101332301,0.272925469,0.008972846,0.013406048,0.603363336
30/12/18 00:00,0.09964374,0.279869728,0.004739505,0.013874675,0.601872352
30/12/18 01:00,0.095643274,0.282190983,0.009228268,0.014840991,0.598096485
30/12/18 02:00,0.100342757,0.277265007,0.004769986,0.016490693,0.601131557
30/12/18 03:00,0.098517904,0.276672968,0.009061741,0.017417166,0.598330221
30/12/18 04:00,0.099894216,0.275603451,0.004735491,0.017966087,0.601800754
30/12/18 05:00,0.096582347,0.273530199,0.008894237,0.016495123,0.604498094
30/12/18 06:00,0.099892599,0.270873495,0.004744227,0.016888232,0.607601447
30/12/18 07:00,0.09871251,0.269220739,0.009099369,0.017014216,0.605953165
30/12/18 08:00,0.098771347,0.279305488,0.004779893,0.016748478,0.600394795
30/12/18 09:00,0.100677387,0.278556028,0.0090298,0.014312896,0.597423889
30/12/18 10:00,0.109656558,0.262730705,0.004716062,0.013263429,0.609633247
30/12/18 11:00,0.10512921,0.261356799,0.009333999,0.014540465,0.609639528
30/12/18 12:00,0.098138875,0.276553858,0.004888005,0.017301613,0.603117648
30/12/18 13:00,0.098300999,0.277804393,0.009407109,0.013786268,0.600701231
30/12/18 14:00,0.104225994,0.270874729,0.004884468,0.014012924,0.606001885
30/12/18 15:00,0.101867141,0.275275305,0.009306783,0.01202628,0.601524493
30/12/18 16:00,0.096766245,0.281581689,0.004904101,0.014889681,0.601858284
30/12/18 17:00,0.098371837,0.268131044,0.009082984,0.015940956,0.60847318
30/12/18 18:00,0.103336858,0.267093148,0.004788041,0.013443229,0.611338723
30/12/18 19:00,0.101034308,0.265980571,0.00908592,0.014128532,0.609770669
30/12/18 20:00,0.10183824,0.27350104,0.004781063,0.01400324,0.605876416
30/12/18 21:00,0.106979429,0.267573341,0.009124617,0.012519801,0.603802812
30/12/18 22:00,0.105109851,0.274007568,0.004752568,0.011786175,0.604343838
30/12/18 23:00,0.107278032,0.268245148,0.00928837,0.011618802,0.603569648
31/12/18 00:00,0.107415182,0.264370633,0.004751789,0.013179301,0.610283095
31/12/18 01:00,0.111469613,0.265032964,0.009089561,0.013383904,0.601023958
31/12/18 02:00,0.106960933,0.271784146,0.004741603,0.014890862,0.601622456
31/12/18 06:00,0.10963905,0.272219892,0.004711782,0.014299993,0.599129284
31/12/18 07:00,0.102039501,0.283198491,0.007422901,0.016208191,0.591130916
31/12/18 08:00,0.104812534,0.27807344,0.006750352,0.01661325,0.593750424
31/12/18 09:00,0.10414291,0.279234647,0.004793906,0.016301173,0.595527364
31/12/18 10:00,0.101451299,0.279218681,0.009200791,0.01755072,0.592578509
31/12/18 11:00,0.098945274,0.289892091,0.005505191,0.016687197,0.588970246
1/1/2019 23:00,0.099499716,0.278249257,0.004824099,0.015299672,0.602127256
2/1/2019 0:00,0.100344272,0.271657417,0.009212845,0.015015316,0.603770149
2/1/2019 1:00,0.098785493,0.274043499,0.004780461,0.014416746,0.6079738
2/1/2019 2:00,0.10082091,0.267778763,0.009351504,0.015232802,0.606816022
2/1/2019 3:00,0.107365766,0.261932894,0.004723296,0.015234253,0.610743792
2/1/2019 4:00,0.109559966,0.264774278,0.009144193,0.013438422,0.603083141
2/1/2019 5:00,0.109839621,0.267653536,0.004732633,0.014645369,0.603128841
2/1/2019 6:00,0.111793252,0.262235706,0.009214502,0.014602262,0.602154277
2/1/2019 7:00,0.111386789,0.259289865,0.004716036,0.016277524,0.608329785
2/1/2019 8:00,0.107438057,0.263231287,0.008902825,0.016814101,0.60361373
2/1/2019 9:00,0.112739724,0.257180768,0.004756122,0.015392846,0.60993054
2/1/2019 10:00,0.108170259,0.260959596,0.009300002,0.016347114,0.605223028
2/1/2019 11:00,0.100069227,0.271107929,0.004881184,0.019700499,0.604241162
2/1/2019 12:00,0.098702177,0.267834076,0.009342844,0.019308348,0.604812555
2/1/2019 13:00,0.095977575,0.265712999,0.004957774,0.022098913,0.611252739
2/1/2019 14:00,0.094158841,0.267140001,0.009302628,0.021631849,0.607766681
2/1/2019 15:00,0.09390932,0.270632002,0.004956535,0.022183682,0.608318461
2/1/2019 16:00,0.097634709,0.26669202,0.009264974,0.022866951,0.603541345
2/1/2019 17:00,0.096317773,0.267489398,0.004932752,0.023682748,0.607577329
2/1/2019 18:00,0.094857745,0.269818905,0.008950617,0.022501874,0.603870859
2/1/2019 19:00,0.097212291,0.255275896,0.004850898,0.021531869,0.621129045
2/1/2019 20:00,0.102388778,0.254644373,0.008937199,0.019942514,0.614087136
2/1/2019 21:00,0.102185472,0.253617679,0.00479634,0.022607715,0.616792793
2/1/2019 22:00,0.103117076,0.255953492,0.009113756,0.021507715,0.61030796
2/1/2019 23:00,0.100715,0.260991863,0.004815083,0.024721245,0.608756809
3/1/2019 0:00,0.097350929,0.261980117,0.009306841,0.023418245,0.607943869
3/1/2019 1:00,0.102672401,0.253342893,0.004755309,0.020971387,0.61825801
3/1/2019 2:00,0.103645503,0.249627244,0.009124297,0.019721175,0.61788178
3/1/2019 3:00,0.102482621,0.259156693,0.004806009,0.019364109,0.614190568
3/1/2019 4:00,0.103642402,0.260046808,0.009321604,0.019053913,0.607935274
3/1/2019 5:00,0.102834639,0.259242887,0.004752898,0.0198821,0.613287476
3/1/2019 6:00,0.104411334,0.250930524,0.009212875,0.021625638,0.613819628
3/1/2019 7:00,0.101655341,0.261258045,0.004834727,0.021340455,0.61091143
3/1/2019 8:00,0.099506673,0.26564633,0.009396259,0.020616888,0.60483385
3/1/2019 9:00,0.102869624,0.256755018,0.004861618,0.02137366,0.61414008
3/1/2019 10:00,0.099963619,0.259493903,0.00913123,0.018939433,0.612471815
3/1/2019 11:00,0.101727575,0.256561485,0.004883461,0.019485048,0.617342432
3/1/2019 12:00,0.099186425,0.255491621,0.009161201,0.017249075,0.618911677
3/1/2019 13:00,0.09818065,0.258361749,0.004912872,0.01748974,0.621054989
3/1/2019 14:00,0.098256109,0.250334313,0.009138364,0.019128934,0.62314228
3/1/2019 15:00,0.107075897,0.243745428,0.004847294,0.019792615,0.624538765
3/1/2019 16:00,0.107990016,0.24963411,0.009155708,0.019655036,0.613565131
3/1/2019 17:00,0.104927866,0.264770544,0.00481566,0.019985488,0.605500442
3/1/2019 18:00,0.110047646,0.254327364,0.009178665,0.019257501,0.607188824
3/1/2019 19:00,0.112147885,0.249702944,0.004768108,0.019376378,0.614004684
3/1/2019 20:00,0.107094177,0.24948333,0.00918296,0.021533005,0.612706528
3/1/2019 21:00,0.099945887,0.263329529,0.004855405,0.02457852,0.607290658
3/1/2019 22:00,0.108629772,0.254970673,0.009181559,0.017270222,0.609947775
3/1/2019 23:00,0.10825498,0.250913524,0.00469657,0.016878367,0.619256559
4/1/2019 0:00,0.103175295,0.251814449,0.008989351,0.017466537,0.618554367
4/1/2019 1:00,0.110064323,0.244885298,0.004726135,0.017584727,0.622739517
4/1/2019 2:00,0.107988557,0.252165861,0.009264136,0.017147543,0.613433903
4/1/2019 3:00,0.104357256,0.258282469,0.00477264,0.020758214,0.611829421
4/1/2019 4:00,0.104960533,0.256532182,0.009385037,0.018680232,0.610442016
4/1/2019 5:00,0.108203963,0.256535409,0.004758431,0.018491933,0.612010265
4/1/2019 6:00,0.098613771,0.246346429,0.009334991,0.02038259,0.625322219
4/1/2019 7:00,0.070753328,0.225258859,0.00955166,0.028519814,0.665916339
4/1/2019 13:00,0.101832967,0.259303344,0.004847672,0.020047287,0.61396873
4/1/2019 14:00,0.100361809,0.256460395,0.007023997,0.020372462,0.615781336
4/1/2019 15:00,0.098380868,0.259022456,0.007173997,0.021278142,0.614144537
4/1/2019 16:00,0.102093995,0.258656284,0.004813108,0.021060854,0.613375761
4/1/2019 17:00,0.10218155,0.254282803,0.009169504,0.021096367,0.613269776
4/1/2019 18:00,0.100103882,0.259444326,0.004787074,0.021889286,0.613775432
4/1/2019 19:00,0.102850548,0.252485702,0.009154586,0.022010669,0.613498495
4/1/2019 20:00,0.103530453,0.263051107,0.00482369,0.020685762,0.607908988
4/1/2019 21:00,0.103088982,0.258898091,0.00931636,0.020369409,0.608327158
4/1/2019 22:00,0.103727708,0.254658631,0.004745818,0.019146245,0.617721598
4/1/2019 23:00,0.101359797,0.25525652,0.009243987,0.018359793,0.615779902
5/1/2019 0:00,0.097227986,0.270727089,0.004784165,0.01779241,0.609468349
5/1/2019 1:00,0.097657642,0.257806936,0.009232468,0.019691504,0.615611451
5/1/2019 2:00,0.103550272,0.252552544,0.004776879,0.020533636,0.61858667
5/1/2019 3:00,0.099013414,0.256367687,0.009263104,0.019181116,0.616174678
5/1/2019 4:00,0.099248852,0.263046635,0.004793186,0.019322494,0.613588833
5/1/2019 5:00,0.100502625,0.254258781,0.009176566,0.022822413,0.613239615
5/1/2019 6:00,0.10056029,0.264852008,0.00481796,0.021722018,0.608047723
5/1/2019 7:00,0.098883811,0.260429235,0.009306482,0.020252874,0.611127597
5/1/2019 8:00,0.097708527,0.257220976,0.004758669,0.021682747,0.618629081
5/1/2019 9:00,0.09769569,0.2502483,0.009097833,0.023624737,0.61933344
5/1/2019 10:00,0.098130121,0.259905755,0.0048187,0.021258023,0.615887401
5/1/2019 11:00,0.095570283,0.260688389,0.009105146,0.020951019,0.613685163
5/1/2019 12:00,0.099156094,0.257518617,0.00482924,0.022203938,0.616292112
5/1/2019 13:00,0.097260893,0.258155905,0.009117213,0.021108078,0.614357911
5/1/2019 14:00,0.094935706,0.265754562,0.004831218,0.023771828,0.610706686
5/1/2019 15:00,0.096011127,0.261008435,0.009200785,0.022246344,0.61153331
5/1/2019 16:00,0.097481124,0.26838146,0.004858073,0.0224918,0.606787542
5/1/2019 17:00,0.095309109,0.269438902,0.009246916,0.022544929,0.603460145
5/1/2019 18:00,0.097621158,0.275753363,0.005022697,0.023206989,0.598395794
5/1/2019 19:00,0.102252042,0.264303726,0.009509452,0.019272146,0.604662634
5/1/2019 20:00,0.103313826,0.259173415,0.004773327,0.020884244,0.611855187
5/1/2019 21:00,0.101429117,0.254829824,0.009269845,0.021095994,0.613375219
5/1/2019 22:00,0.104375633,0.257387027,0.004752533,0.021426295,0.612058512
5/1/2019 23:00,0.099483547,0.263648669,0.009300625,0.021369329,0.60619783
6/1/2019 0:00,0.098919606,0.275697245,0.004875584,0.019685851,0.600821714
6/1/2019 1:00,0.10357536,0.260178954,0.009718924,0.0215081,0.605018661
6/1/2019 2:00,0.104504053,0.256701999,0.004760666,0.022468691,0.611564591
6/1/2019 3:00,0.098229271,0.25774479,0.0090056,0.021962085,0.613058254
6/1/2019 4:00,0.098992931,0.259429424,0.004775971,0.02008276,0.616718914
6/1/2019 5:00,0.099881354,0.248920602,0.009156796,0.023148421,0.618892827
6/1/2019 6:00,0.096963756,0.255592651,0.004782823,0.024250914,0.618409856
6/1/2019 7:00,0.093163084,0.258983306,0.008965799,0.02256592,0.616321892
6/1/2019 8:00,0.099883708,0.246408155,0.00477812,0.022905086,0.626024932
6/1/2019 9:00,0.095829315,0.250213884,0.009087745,0.024886312,0.619982745
6/1/2019 10:00,0.094885253,0.262290237,0.004888457,0.023419954,0.6145161
6/1/2019 11:00,0.099549019,0.253807969,0.009270905,0.021930125,0.615441981
6/1/2019 12:00,0.099480068,0.261671098,0.004929069,0.02287765,0.611042115
6/1/2019 13:00,0.094602991,0.263198885,0.00932675,0.024827212,0.608044162
6/1/2019 14:00,0.093648411,0.259048301,0.004952429,0.023744066,0.618606794
6/1/2019 15:00,0.100297329,0.246621793,0.009049629,0.022885072,0.621146177
6/1/2019 16:00,0.09963623,0.255804155,0.004989748,0.022504163,0.617065704
6/1/2019 17:00,0.095108249,0.260567175,0.009268245,0.023117996,0.611938334
6/1/2019 18:00,0.096224812,0.260459854,0.004951739,0.02317044,0.615193156
6/1/2019 19:00,0.099047698,0.249552456,0.009178008,0.023627281,0.618594557
6/1/2019 20:00,0.086148215,0.206036713,0.010703041,0.025090228,0.672021802
6/1/2019 23:00,0.095397514,0.262199161,0.009293541,0.0221615,0.610948283
7/1/2019 2:00,0.101970163,0.262541004,0.004810406,0.023981021,0.606697406
7/1/2019 3:00,0.097676529,0.263192109,0.009432716,0.022387292,0.607311354
7/1/2019 4:00,0.09789355,0.264841577,0.00482545,0.023118785,0.609320638
7/1/2019 5:00,0.097985836,0.256554675,0.009077568,0.021671639,0.614710282
7/1/2019 6:00,0.09927258,0.262076748,0.004800307,0.022179478,0.611670886
7/1/2019 7:00,0.095859625,0.262591362,0.009241696,0.022256619,0.610050698
