Time,FeO,CaO,SiO2,MgO,Al2O3,MnO,P2O5,S,NiO,Cr2O3,Na2O,K2O
12/12/18 21:00,0.07,0.30,0.36,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
12/12/18 22:00,0.07,0.30,0.36,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
12/12/18 23:00,0.07,0.30,0.36,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 00:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 01:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 02:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 03:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 04:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 05:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 06:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 07:00,0.06,0.32,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 08:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 09:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 10:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 11:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 12:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 13:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 14:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 15:00,0.02,0.31,0.38,0.06,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 16:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 17:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 18:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 19:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 20:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 21:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 22:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
13/12/18 23:00,0.05,0.33,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 00:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 01:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 02:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 03:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 04:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 05:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 06:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 07:00,0.03,0.32,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 08:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 09:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 10:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 11:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 12:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 13:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 14:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 15:00,0.04,0.32,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 16:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 17:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 18:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 19:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 20:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 21:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 22:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
14/12/18 23:00,0.05,0.31,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 00:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 01:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 02:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 03:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 04:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 05:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 06:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 07:00,0.04,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 08:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 09:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 10:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 11:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 12:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 13:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 14:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 15:00,0.09,0.33,0.33,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 16:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 17:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 18:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 19:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 20:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 21:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 22:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
15/12/18 23:00,0.07,0.31,0.35,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 00:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 01:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 02:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 03:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 04:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 05:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 06:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 07:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 08:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 09:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 10:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 11:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 12:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 13:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 14:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 15:00,0.05,0.29,0.38,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 16:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 17:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 18:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 19:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 20:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 21:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 22:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
16/12/18 23:00,0.03,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 00:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 01:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 02:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 03:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 04:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 05:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 06:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 07:00,0.03,0.31,0.36,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 08:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 09:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 10:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 11:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 12:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 13:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 14:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 15:00,0.05,0.28,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 16:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 17:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 18:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 19:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 20:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 21:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 22:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
17/12/18 23:00,0.04,0.30,0.37,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 00:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 01:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 02:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 03:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 04:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 05:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 06:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 07:00,0.06,0.32,0.35,0.07,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 08:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 09:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 10:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 11:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 12:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 13:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 14:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 15:00,0.02,0.29,0.38,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 16:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 17:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 18:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 19:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 20:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 21:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 22:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
18/12/18 23:00,0.04,0.30,0.36,0.07,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
19/12/18 00:00,0.04,0.32,0.37,0.07,0.19,0.02,0.00,0.01,0.00,0.00,0.00,0.00
19/12/18 03:00,0.04,0.32,0.37,0.07,0.19,0.02,0.00,0.01,0.00,0.00,0.00,0.00
19/12/18 04:00,0.04,0.32,0.37,0.07,0.19,0.02,0.00,0.01,0.00,0.00,0.00,0.00
19/12/18 05:00,0.04,0.32,0.37,0.07,0.19,0.02,0.00,0.01,0.00,0.00,0.00,0.00
22/12/18 23:00,0.06,0.29,0.35,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 00:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 01:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 02:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 03:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 04:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 05:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 06:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 07:00,0.04,0.32,0.36,0.07,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 08:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 09:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 10:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 11:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 12:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 13:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 14:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 15:00,0.04,0.31,0.37,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 16:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 17:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 18:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 19:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 20:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 21:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 22:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
23/12/18 23:00,0.02,0.31,0.37,0.07,0.21,0.01,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 00:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 02:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 03:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 04:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 05:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 06:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 07:00,0.05,0.33,0.35,0.07,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 08:00,0.04,0.32,0.36,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 09:00,0.04,0.32,0.36,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
24/12/18 10:00,0.04,0.32,0.36,0.07,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 06:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 07:00,0.05,0.34,0.36,0.06,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 08:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 09:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 10:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 11:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 12:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 13:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 14:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 15:00,0.06,0.34,0.34,0.06,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 16:00,0.05,0.35,0.33,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 17:00,0.05,0.35,0.33,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
26/12/18 18:00,0.05,0.35,0.33,0.07,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 13:00,0.03,0.41,0.32,0.05,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
28/12/18 14:00,0.03,0.41,0.32,0.05,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
28/12/18 15:00,0.03,0.41,0.32,0.05,0.15,0.02,0.00,0.01,0.00,0.00,0.00,0.00
28/12/18 16:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 17:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 18:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 19:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 20:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 21:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 22:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
28/12/18 23:00,0.05,0.32,0.36,0.06,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 00:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 01:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 02:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 03:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 04:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 05:00,0.09,0.31,0.35,0.06,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 12:00,0.05,0.32,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 13:00,0.05,0.32,0.36,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 19:00,0.04,0.34,0.34,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 20:00,0.04,0.34,0.34,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 21:00,0.04,0.34,0.34,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 22:00,0.04,0.34,0.34,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
29/12/18 23:00,0.04,0.34,0.34,0.06,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 00:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 01:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 02:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 03:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 04:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 05:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 06:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 07:00,0.11,0.29,0.35,0.05,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 08:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 09:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 10:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 11:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 12:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 13:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 14:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 15:00,0.08,0.27,0.38,0.06,0.19,0.02,0.00,0.00,0.00,0.00,0.00,0.00
30/12/18 16:00,0.04,0.31,0.38,0.06,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00
